Molecule ChEMBL ID,Standardized Smiles,pIC50,MolWt,TPSA,nRotB,HBD,HBA,LogP,NumHetAtoms,NumHeavyAtoms,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,RingCount,FractionCSP3,Asphericity,Eccentricity,InertShpFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadGyr,SphIndex
CHEMBL78257,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1,6.0969,268.0596401160002,158.07999999999998,6.0,4.0,7.0,0.9703399999999998,7.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5692124124453399,0.9844999726309123,0.0015353178484756062,0.17538473106212232,0.9620032370487933,626.5824617384288,3436.8690639144857,3572.6169430136397,3.772807225693281,0.2341940731679848
CHEMBL301483,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,5.8861,503.19671397200085,95.07,14.0,3.0,6.0,5.673900000000004,10.0,34.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.4166666666666667,0.517492835479847,0.9797436951531094,0.0003112151310149616,0.20025556623407742,0.9152113031080635,2940.7673724709257,13439.9437164748,14685.071819843859,5.548942227297191,0.11307028618718082
CHEMBL4457733,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3F)ccnc2cc1OCCCN1CCCC(C)C1,5.9477,615.201476784001,89.99,13.0,1.0,7.0,6.754600000000006,12.0,43.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.3225806451612903,0.6664375126198229,0.9916065181942846,0.00029194387922773854,0.12929235505089964,0.9811374753975743,3360.7057561642255,25502.779030198515,25993.0740285548,6.674578967811564,0.18024260029419129
CHEMBL490780,CCOc1cc(/C=C2/CCNC2=O)cc(CSc2ccccc2)c1O,6.0458,355.12421453200056,58.56,8.0,2.0,4.0,3.9865000000000035,5.0,25.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.25,0.410267577833527,0.9648332031466839,0.0004528008607530277,0.2628628731976232,0.7942971783273509,1754.1865468329715,5300.655080954305,6673.390294696181,4.394379383679058,0.11681163146897784
CHEMBL55748,N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,5.0,211.0381764,96.91000000000001,1.0,2.0,4.0,1.14506,5.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.34347716666069766,0.9462351322956205,0.001204876636941609,0.32347963523147727,0.6765240309892977,561.4882140187798,1174.2942322447716,1735.776082525217,2.8669548610292757,4.993443926023276e-06
CHEMBL538909,N#C/C(=C/c1cc(Cc2ccccc2)c(O)c(Cc2ccccc2)c1)C(N)=O,6.2218,368.15247788000056,87.10999999999999,7.0,2.0,3.0,3.9660800000000034,4.0,28.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.08333333333333333,0.20586727305821503,0.8970972121324758,0.0002599483856961149,0.44183321738427456,0.6925697939457504,2664.2588762039054,4176.203029356814,6030.010355438545,4.17927755262298,0.2677722107065104
CHEMBL46946,O=CN/C=C/c1ccc(O)c(O)c1,5.2533,179.058243148,69.56,4.0,3.0,3.0,0.8144999999999998,4.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6696849114780261,0.9920334622729836,0.003983679813017378,0.12597463923614435,0.8740253608808661,219.40150863150043,1522.2308547356695,1741.6323631633807,3.1177374272630196,2.1193858653843465e-10
CHEMBL2048908,CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.1549,536.1397373400007,114.19000000000001,12.0,3.0,9.0,5.365000000000003,11.0,37.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.23076923076923078,0.6089999628176908,0.9879977430095227,0.00035826679176359716,0.15446831328168675,0.9411042436326015,2626.825218714634,16004.035443213223,17005.592686989363,5.760058589747909,0.12241705279739046
CHEMBL2048907,CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.1549,522.1240872760006,114.19000000000001,11.0,3.0,9.0,5.117400000000003,11.0,36.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.2,0.46026385549677745,0.972405807506924,0.00020877724147027254,0.2332958326391776,0.7889890619870479,3779.0951563051035,12780.617248077862,16198.725513241234,5.596136207606112,0.05670844441267178
CHEMBL2348418,CS(=O)(=O)CCNC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,7.3279,569.0958239280006,122.31,9.0,3.0,9.0,5.240400000000003,12.0,38.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.19230769230769232,0.5344455071416291,0.9816844855265294,0.00020369755290829768,0.19051396504328205,0.8507808373282938,4176.6865884309655,18651.88681656938,21923.256846195407,6.264932643400855,0.07650441993528875
CHEMBL2064382,CCOc1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,5.8539,449.2063043440007,94.65,9.0,1.0,9.0,3.402300000000002,9.0,33.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.375,0.4515711573693325,0.9716259213601438,0.0002844477864957234,0.23652287191950752,0.8276897662364869,2909.8126458752777,10182.618404346564,12302.45778034326,5.314813117838789,0.11492707202115542
CHEMBL2064393,Cc1c(OCC(F)(F)F)ccnc1COc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,7.0044,624.230802752001,116.77000000000001,12.0,1.0,11.0,5.227120000000005,14.0,45.0,0.0,0.0,1.0,2.0,3.0,5.0,6.0,0.3548387096774194,0.6686792526309356,0.9920141434368263,0.00022195545168036805,0.12612667926057414,0.9015811776648092,4061.9915881280153,29036.00714106626,32205.64920872971,7.230124574913722,0.07423088319261499
CHEMBL2031303,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN(C)C,9.5686,431.15243087600066,79.38000000000001,11.0,2.0,6.0,4.454800000000003,9.0,30.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.2857142857142857,0.37947256554450237,0.9575557564501689,0.0002391865178905401,0.2882481106428016,0.7342880903356644,3069.939295958561,7820.415051633299,10650.336229828214,4.993714554966395,0.06904479281550452
CHEMBL2031306,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,8.8356,410.0945816520005,87.04,7.0,2.0,5.0,5.165780000000003,8.0,29.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.09523809523809523,0.119673924240742,0.8457106956971345,0.0002940654161873356,0.5336416580285581,0.8478211584815484,2883.103934743011,4580.520432019419,5402.69653121556,3.957108383206166,0.33281806878191467
CHEMBL2031312,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)CCN1CCCCC1,7.6055,584.230266596001,112.39999999999999,12.0,2.0,8.0,6.690680000000006,10.0,42.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.3125,0.37421038341304513,0.9580116251288712,0.00019872528331865428,0.2867293604044399,0.8992311929762088,4524.99640689554,14191.144957901306,15781.419804769568,5.429516794275226,0.20627153204695617
CHEMBL454383,C=CC(=O)Nc1ccc2ncnc(Cc3cccc(Br)c3)c2c1,9.15,367.03202416800036,54.88,4.0,1.0,3.0,4.107600000000002,5.0,23.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.05555555555555555,0.5133778891501439,0.9793534955738683,0.0006359858780588965,0.2021552143953874,0.9061280029658162,1424.7612002509004,6386.261294064276,7047.857778549636,4.491755425583864,0.13160235310317708
CHEMBL58436,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,5.1487,358.1542091960006,77.75000000000001,7.0,1.0,7.0,3.5577000000000014,7.0,27.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.1,0.6813360748238223,0.9927015552735988,0.0007928206599707806,0.12059694091218844,0.9136440999423717,1152.3969367499128,8730.575204389852,9555.772543094772,5.2075335918967465,0.07486270933202709
CHEMBL158805,Cn1c(SSc2c(C(=O)NCc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)NCc2ccc(C(=O)O)cc2)c2ccccc21,5.2757,678.160676680001,142.65999999999997,13.0,4.0,10.0,6.725800000000005,12.0,48.0,0.0,0.0,0.0,4.0,2.0,6.0,6.0,0.1111111111111111,0.2641427700401591,0.9287930590925386,0.00012421913264414706,0.3705987768214088,0.8738173309000126,7034.482630008807,16586.273944932524,18981.397322308803,5.601862220294391,0.4080928028936875
CHEMBL53637,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,8.7959,324.0777887160003,66.91,4.0,2.0,4.0,4.151300000000002,6.0,23.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.34304508879577766,0.9463390273047182,0.0003841684356998804,0.323175564360859,0.6792589902272982,1768.1280581779706,3716.2985443090683,5471.10689409572,4.106890715539653,0.004225356560414211
CHEMBL125086,CCOc1cc2ncnc(Nc3cccc(-c4ccco4)c3)c2cc1OCC,8.5229,375.15829153200053,69.41000000000001,9.0,1.0,6.0,5.430800000000004,6.0,28.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.18181818181818182,0.5551161076975637,0.9835892295616822,0.0005979436669439109,0.18042235862069986,0.8348839166222339,1396.2584818220823,6461.027107905749,7738.832883553101,4.557534186581043,0.04204746576687271
CHEMBL2087355,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,8.301,445.06371822000045,74.73000000000002,2.0,1.0,7.0,3.9403000000000024,8.0,28.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.3,0.6988820543786163,0.9935345739303465,0.0007557807989910794,0.11352995377892472,0.9497166730628114,1256.6033356902217,10511.914253530596,11068.473947740591,5.058136180171637,0.15243899797393096
CHEMBL2087358,Clc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,8.699,401.1142338000005,74.73000000000002,2.0,1.0,7.0,3.8312000000000026,8.0,28.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.3,0.5993908884364169,0.9874074619210579,0.0005594938143525823,0.15819767426424095,0.8607259503410851,1538.401190971295,8370.172527902545,9724.549985492647,4.9425118283400895,0.05594596521407132
CHEMBL283201,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CN(C)C)c(Br)c3)c2c1,7.3468,425.0851223600006,70.14999999999999,8.0,2.0,5.0,4.322000000000003,7.0,27.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.15,0.6434991823433713,0.9904872645323438,0.0006172907844470318,0.13760442870501968,0.8727333277863851,1413.8123389743755,8966.870899944724,10274.468287682379,4.921895174117706,0.03466548309715622
CHEMBL3774396,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,6.6749,441.2164751040007,70.59,6.0,1.0,6.0,3.9561000000000037,7.0,33.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.34615384615384615,0.18310487671592732,0.8839452053266719,0.00017799191692912354,0.4675904981711966,0.695050319623749,3904.9544025109767,5804.5230093356295,8351.22701976137,4.5224083797092485,0.298582732129382
CHEMBL3775536,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCCCC1,6.9359,451.1775027520008,70.58999999999999,6.0,1.0,6.0,4.628200000000003,8.0,32.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.375,0.2720448662552691,0.9173317933907722,0.00015318426148672206,0.3981235748288084,0.6221936421621613,4061.733471333756,6347.739500500034,10202.192806794437,4.7752103692586125,0.06798890814304191
CHEMBL437890,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,8.9586,511.1131486760008,86.28,6.0,2.0,7.0,3.2494000000000014,10.0,33.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,0.30434782608695654,0.7507914786730203,0.9958071637042445,0.0004735632010399631,0.09147727977649928,0.9437360380580696,1992.8407359051312,20559.374143818786,21785.08959573475,6.577647475245934,0.0574671062249124
CHEMBL203645,CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.7696,383.0949160000005,79.8,5.0,2.0,5.0,4.302900000000003,8.0,27.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.15789473684210525,0.38651386434132956,0.9587688890191273,0.0002787613597689218,0.2841869410247914,0.7300095926334521,2618.761772573469,6726.984737253088,9214.926495672502,4.91724056788512,0.04763942720185569
CHEMBL203936,COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1OC1CCN(C)CC1,6.6478,416.1415318440006,59.51000000000001,7.0,1.0,6.0,4.6475000000000035,8.0,29.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.3333333333333333,0.2676985143527428,0.9270826016276472,0.00027975822644111,0.37485710578740944,0.7222037383081613,2581.5281555632373,4973.5999550529605,6886.699266752821,4.161869548262979,0.18112461841751484
CHEMBL207815,COCCN1CC(C(N)=O)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,8.2218,502.1895446560008,105.84,13.0,2.0,8.0,2.7924000000000007,11.0,35.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.375,0.39955299533944005,0.9617388817987726,0.00022070781492151227,0.273967741233245,0.7441602111090162,3371.698511779717,9158.318658348238,12306.917948084953,4.968891443767831,0.06923420073471354
CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,8.0458,486.19463003600083,96.61,10.0,2.0,7.0,3.5560000000000027,10.0,34.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.375,0.5505280122207235,0.9832855090228089,0.0003734320132951892,0.1820703373582737,0.8720903421589179,2335.338993739541,11185.93292931486,12826.575858670027,5.2011868788655615,0.12826638368978904
CHEMBL208286,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,7.699,433.1316954320006,113.6,11.0,3.0,7.0,2.4525,10.0,30.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.25,0.30910909004780757,0.9353298929741608,0.00021570856158882942,0.35377675348861565,0.6603083671762461,3061.1133944460016,5713.430199401214,8652.669697090503,4.4814511219109185,0.05719226249840637
CHEMBL382822,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(=O)N(C)C,6.3468,457.1680809400007,70.59,9.0,1.0,6.0,4.227100000000004,9.0,32.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.34782608695652173,0.3444115536884039,0.9487236004159927,0.00022155073784028777,0.3161068332284447,0.7100780249239783,3205.035703541018,7199.545163063721,10139.09022721061,4.736103247651923,0.08640911094909443
CHEMBL383760,CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,7.301,443.15243087600066,79.38000000000001,8.0,2.0,6.0,3.884900000000002,9.0,31.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.3181818181818182,0.43090427091224653,0.9685351146624998,0.00033921562007004796,0.2488769408074967,0.8258501835561666,2434.587721478241,8078.7103463376825,9782.295272430903,4.781216549780191,0.16766704268249202
CHEMBL380386,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN[C@H](C)C(N)=O,6.9208,403.12113074800055,102.16,9.0,3.0,6.0,3.137900000000001,9.0,28.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.21052631578947367,0.312478029750545,0.9359039118972174,0.00023003087170780885,0.3522554012296838,0.6560619777531951,2852.0605642295786,5311.851820890333,8096.570142780941,4.486879038615089,0.041656358173270305
CHEMBL205045,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,7.7696,430.09966703200047,59.93,5.0,1.0,5.0,5.386500000000003,7.0,31.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.041666666666666664,0.5183890260864239,0.9799422533571097,0.0004174545398831831,0.19928166018324447,0.9009567316507326,2158.2151960854194,9757.337968160675,10829.97398807741,5.1375951362818935,0.13976378097089084
CHEMBL4755832,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1ccccc1,7.5686,535.1786456240008,88.61,9.0,2.0,7.0,5.519300000000005,10.0,38.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.25,0.3881001582705822,0.9595165574263049,0.00014280471543255961,0.281652225314789,0.7415801744298467,5192.96699820856,13672.895245318456,18437.514535539824,5.898938180323912,0.059772320656249434
CHEMBL109428,COc1cc2ncc(C#N)c(Nc3cccc(Cl)c3)c2cc1OC,6.74,339.07745436800036,67.17,6.0,1.0,5.0,4.520680000000002,6.0,24.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.1111111111111111,0.20135645615297545,0.9026782474943811,0.0004964032212876525,0.43031614134316754,0.853846232125594,1720.0658567660923,3413.006414826481,3997.2143536079398,3.665447670694881,0.27758476110901364
CHEMBL111664,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC,4.86,357.06803255600033,67.17,6.0,1.0,5.0,4.659780000000002,7.0,25.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.1111111111111111,0.2888894805580372,0.937317695514658,0.0004625022652068153,0.34847602166446234,0.8199436993358661,1772.842558877447,4171.394861324768,5087.416202726472,3.9264686691378463,0.24878238139400022
CHEMBL110945,COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC,5.04,355.0723689880004,87.4,7.0,2.0,6.0,4.226280000000002,7.0,25.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.1111111111111111,0.3265189312666735,0.9474810478788528,0.00048161542417998906,0.3198119195877337,0.7971764512750469,1655.2137063142034,4125.854315256057,5175.58478885941,3.9240323267602095,0.25690677886617236
CHEMBL323424,COc1cc2ncc(C#N)c(Nc3ccc(C(C)C)cc3)c2cc1OC,6.64,347.16337691200056,67.17,9.0,1.0,5.0,4.990680000000004,5.0,26.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.23809523809523808,0.5968970500023156,0.9872481387270937,0.0008555250131036681,0.15918892103374943,0.8755137304070831,1023.3642698895501,5628.3406136433805,6428.614901363569,4.338783951318039,0.09417857040454938
CHEMBL326280,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,6.1,464.04840250400053,96.27000000000001,7.0,2.0,6.0,4.209480000000003,8.0,30.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.13636363636363635,0.2219291330864131,0.8832030949408863,0.00012559273834210244,0.46899071748472765,0.584533572805409,4654.198805771685,5800.830069889354,9923.861245554921,4.679564880534047,0.15287450969313135
CHEMBL116012,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.99,535.1219017920007,99.50999999999999,9.0,2.0,7.0,4.838180000000003,9.0,35.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.2692307692307692,0.3432165549885735,0.9498552431499917,0.00016151471303051725,0.31268996955526135,0.7386872479019876,4573.498191229284,10804.263395365548,14626.3028447448,5.288329634047497,0.15228338058957283
CHEMBL424252,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,5.72,481.1680809400007,90.28,12.0,2.0,6.0,5.487680000000005,9.0,34.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.24,0.2354029286905278,0.9178078881217229,0.00019339461687091248,0.397024785752153,0.7845542866522608,4056.753488521022,8016.485251118661,10217.884711745664,4.808902073777616,0.18824064297251394
CHEMBL324718,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,6.09,422.03783782000045,87.04,6.0,2.0,5.0,4.745680000000003,7.0,27.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.05,0.12887999117990964,0.8543346919444258,0.0002871478675839522,0.5197232284016398,0.8383178053617646,2919.4638024489914,4709.118919369871,5617.343314493619,3.9556460207031106,0.23390394388702507
CHEMBL3699613,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,8.2596,627.2780872920009,120.95,9.0,3.0,9.0,6.562900000000006,14.0,45.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.3548387096774194,0.7626835820440208,0.9962477708180432,0.0003258181245349418,0.08654697649299786,0.9242368211595106,2836.6648493810003,30292.798308198922,32776.013262699045,7.245706866291087,0.027583084046597508
CHEMBL3895411,C=C(CN1CCOCC1)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,8.3979,545.1641384320008,89.05000000000001,9.0,1.0,8.0,3.7916000000000025,12.0,38.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.34615384615384615,0.42639145210861784,0.9669531199340602,0.0001549081586218723,0.254954238736654,0.7668855783108681,4950.582236167564,14891.02569924466,19417.53257642872,5.996107565537799,0.05935661485164926
CHEMBL4593230,C=CC(=O)N1CCC[C@@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12,6.8239,596.297185012001,144.5,11.0,3.0,10.0,3.4245,13.0,44.0,0.0,0.0,2.0,1.0,3.0,4.0,6.0,0.3548387096774194,0.35315422886880954,0.9528493930192671,0.0001591599691887243,0.30344362610345643,0.7580100158601524,4762.566992968817,11897.015364048242,15695.063541539219,5.20687035586202,0.1337916765630561
CHEMBL3699617,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,8.2596,594.2357459000009,118.14999999999999,9.0,2.0,9.0,6.246200000000006,12.0,42.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.3333333333333333,0.7679482157420284,0.9964219814395252,0.000385281792865395,0.08451766030913677,0.9450815329179798,2452.961833180009,27429.165940132476,29023.06836474071,7.035044197760032,0.05306239330640799
CHEMBL1812566,COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,5.1785,430.1196535280005,76.14,7.0,2.0,5.0,5.687300000000003,7.0,31.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.041666666666666664,0.5486908908769983,0.9829183625479475,0.00032749530146181744,0.1840420945492129,0.8244892151958922,2517.560439846552,11278.405825262253,13679.26422492087,5.646377976109768,0.013593760825524962
CHEMBL168661,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,6.5302,424.25867426400094,92.67,12.0,2.0,8.0,2.2500999999999998,8.0,31.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,0.4782608695652174,0.5179706167574192,0.9799807865151419,0.00043124679335528667,0.19909208437595935,0.8801550267842928,2040.9543684633707,9022.7406703333,10251.308457895771,5.010300743010684,0.1500766096305763
CHEMBL3622638,COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN(C)C,8.0,528.248503504001,110.73,16.0,2.0,9.0,4.428900000000003,10.0,39.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.2413793103448276,0.34885251584919497,0.9526106158269202,0.0001469198763307238,0.30419239736366815,0.7861612594822907,5350.952363399785,13829.114356237204,17590.684086041158,5.897491604232461,0.15374801342268887
CHEMBL2312303,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,5.3675,504.1807295600009,99.25,10.0,3.0,6.0,4.492300000000003,10.0,34.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.5,0.4295267102602711,0.9683808634568767,0.0002150003517477734,0.2494764583893921,0.8613112424909372,4006.0922481716693,13830.933443909951,16057.997111369972,5.790470680420785,0.1406095566591078
CHEMBL2322329,CN(C)C/C=C/C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,8.3372,558.1757864120007,84.31,12.0,2.0,7.0,5.873400000000005,12.0,39.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.2222222222222222,0.7906465536539252,0.9971268753763054,0.0005772800702202695,0.0757495505088043,0.9666018878248814,1674.4071685275062,21366.267115975646,22104.51622855361,6.354596086281548,0.0811418566628513
CHEMBL398793,CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.8861,484.24992114800085,75.31,7.0,2.0,8.0,4.051300000000002,9.0,36.0,0.0,0.0,1.0,2.0,3.0,5.0,6.0,0.2962962962962963,0.5640442312835712,0.984495603029383,0.00043739887866957257,0.17540925749746436,0.8969866413076877,2050.729174331754,10486.77077002118,11691.11142472853,4.999944422945904,0.1401746394644039
CHEMBL2031300,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.6383,468.1273215200007,73.39,7.0,2.0,6.0,3.7119000000000018,8.0,30.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.3181818181818182,0.7604858858422623,0.9961688811495918,0.0005886083289769316,0.087450330068964,0.9349031854666862,1588.3281622800928,16980.3025021298,18162.6319880957,6.255145300086851,0.059055222018906735
CHEMBL544868,O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,7.2366,322.0524465600003,80.95,3.0,1.0,6.0,4.496300000000002,7.0,23.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.7352135754809436,0.9952027922959054,0.0016084005741186023,0.09783354336030657,0.9021664934659593,560.909084455123,5172.3914364670745,5733.300309786156,4.217345541528636,1.0932171923199816e-07
CHEMBL330882,COc1cccc2ncnc(NCc3ccccc3)c12,5.3098,265.12151210000025,47.040000000000006,5.0,1.0,4.0,3.2505000000000015,4.0,20.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.125,0.49313126526710427,0.9767847493283868,0.0011274197006880134,0.2142231394585572,0.801090232811538,710.5519198597193,2657.118200880565,3316.877540192991,3.5492720877126196,0.05027150827372979
CHEMBL1173816,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,4.734,409.95883049600036,32.67,3.0,0.0,2.0,5.453500000000004,6.0,23.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.17647058823529413,0.5681933460046893,0.9848900895265973,0.0005461535984978574,0.17318057498545067,0.8759281001595111,1603.8127416328787,8111.90659176485,9260.92745544712,4.798285168702533,0.2066646058108488
CHEMBL4437863,CC1(C)CC[C@]2(C(=O)OCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,7.5229,545.3716383520014,98.9,13.0,1.0,6.0,6.90050000000001,7.0,39.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.90625,0.6731390503882683,0.9922198698704968,0.0005067148950254954,0.1244979109630944,0.9343020089487811,1843.8416121589867,13837.219509122297,14810.221295243795,5.285323793200556,0.1842286592974599
